gender,weight,height,bmi
0,144.007091292439,70.1017185964369,17.5030822943256
1,239.222207380527,64.2853399706927,39.5851784383771
1,98.952848724278,63.1658849924691,19.2824881636703
0,150.545701940475,68.7108549965128,25.3963017058166
0,163.379916688622,70.3520761742901,22.9002275900167
1,137.145258140849,63.4953954550298,26.526339196085
1,106.850638402062,64.033174881347,19.5323896370181
0,157.827374150509,70.4041101626711,22.2935236925337
0,183.009828638783,69.5998655894798,28.1580490726573
0,223.188287585228,70.7209657183759,33.4175736056955
1,208.928386677145,63.3255596738972,35.5988386089483
0,162.000369429023,70.2158783622895,23.2972593493934
1,176.108659001383,61.8847240579933,32.5640466218056
0,173.428575494254,69.9562055251472,22.8942639641474
1,172.645534858215,65.0660571393044,30.4023350259455
1,160.486297627873,63.323753293713,26.4059425900706
1,197.591898619083,66.0848685951236,29.8057515397468
1,146.504638059497,65.5142647878833,22.0466438016527
0,247.231962911889,69.1856948748932,38.6223205144209
1,133.328667698878,64.9037863992668,22.2573385781891
0,191.995423978375,68.5729835669796,34.556117094546
0,199.832162343918,70.2100092371627,26.0596876324682
0,210.124069701166,71.4852845927195,29.8534271908728
0,138.0116405002,69.7680676717513,20.5706050510789
0,190.29457652372,69.872785236164,25.0707872240337
0,155.250223211247,68.608682520266,23.5293157980626
0,147.18280699432,72.4171296518027,20.2344568012849
1,172.623464536035,64.2453237897533,26.4222672230572
1,118.109405417707,63.9159519000234,22.9781767123238
1,211.051850112356,64.0886165657596,38.3898052975032
1,212.830163332178,64.4992647683747,37.6909525629724
0,141.870150238625,70.0852332241471,22.0684957611716
1,178.79832889827,62.7939891522142,31.0167028792221
1,163.327913602967,63.6066143972111,26.5983069131851
0,116.387470636914,70.8215679803421,14.2370857981964
0,153.782305365913,69.9791011555786,21.3226750715658
1,124.542448089809,63.7818566610291,25.3946761439507
1,203.035592504515,63.2584250125553,32.142337829034
0,113.56881113568,69.6636414764373,18.0930816890658
0,190.928970941533,70.5016547795979,28.4563247534599
1,165.692464504365,64.4449544384465,24.2327268061014
0,175.066231121629,68.1645536735653,24.7373347051771
1,187.915339403773,64.1838470783967,28.8505105173774
0,230.599561151771,69.6224977248205,30.9988866862996
1,137.859368760215,64.1678233999417,24.3891945664326
1,71.6367281236126,62.3815131574917,13.1936963230353
0,171.276337966059,69.465034593692,24.292643125894
0,194.950377748776,69.7798008136555,30.2136102513716
1,196.973027911468,63.9747551830561,34.9957854414972
1,169.512135203126,63.5540709356769,29.4163148252404
0,129.873937109612,70.6437927780922,13.6851783388441
0,301.899636231221,69.8566383543131,39.8248074737929
0,202.19447913322,71.6987979722886,27.462874167031
0,176.845067710058,70.4769296408387,25.7409921817284
1,103.802415169442,63.5817755163136,15.1178138785637
1,127.806506946839,64.8764333418931,22.5136050264766
0,207.535788426114,69.5810992164187,31.8116115620181
1,155.146322020143,61.6458553783246,30.870173206123
0,163.020033492092,68.8646373340345,27.4147650665373
0,233.954618672716,68.090761625304,35.6382914104917
0,254.410999958421,71.4317730496895,35.4658900183711
1,169.44256572021,64.8665741228826,29.0936741796941
1,251.025817881282,63.8106014180731,42.2346582332343
1,194.629768741288,64.5493246816765,32.5807549956299
0,212.644759967988,69.1441787334631,32.5291917484056
0,137.775481989845,69.4760496711694,16.7586290677456
0,164.45234526096,71.0471793779658,21.4524426438597
0,236.372807632099,71.3079732307655,36.5061827810735
1,209.351694308288,63.1883363515463,31.2693618347074
0,167.287164663768,70.3041328783456,24.4815965475678
0,128.223316953074,71.584853756135,15.9832281900092
1,183.959392727324,64.9460144941871,35.3968919489974
0,190.058255610389,68.9561147861656,28.7056647990567
1,160.724386160711,65.6466537194248,27.0321725277592
1,202.580123935627,64.0228967409698,33.3506270898277
1,166.188363278718,62.7488068918962,28.4331470144483
1,166.159314232082,63.905616122276,25.0893237854412
0,132.027473185649,71.4608206611012,15.8538733686382
1,202.325162215357,63.905038177628,38.957436845027
0,125.772024704288,70.7668082777675,15.9166826317878
0,189.820698842393,71.2674432302984,28.7759366699118
0,181.70511843875,69.3272871534109,30.3914485322878
0,225.984571315423,69.2301653537684,41.4215975350609
0,154.704293116136,68.8709834080748,18.493995354633
0,101.442038989816,71.6928965220811,17.8101617405609
0,182.039597921612,71.7362029577641,29.0652849713602
1,153.557091174431,63.5735622896452,33.8568203170606
1,172.659433604976,65.7659948845496,27.1991111514335
0,204.942743711142,70.4345258313651,34.1307604820571
0,159.710363772468,70.4723490009662,23.3334999947618
1,257.551227023912,63.4382866271654,46.2690804855318
1,152.553079797874,63.0945483693398,26.7861113310702
0,231.998563682923,68.1726169111136,36.8112287172119
0,217.275135065059,70.4876442990693,31.893537899308
0,131.250729993472,70.6596272717115,11.3623375679407
0,232.163775008271,70.0119726916072,29.2145900088094
1,187.299990496996,62.7376517091876,34.693898541157
1,186.333842827078,63.9937823948618,21.7089042785805
1,192.280268661708,63.4193783930815,34.4050039432722
0,118.888568032577,69.5940162568084,16.7732784688218
1,203.691421417126,64.1090556247771,35.2305709613633
0,157.351899803134,69.9795905927771,21.1181200344903
1,186.371339188373,63.4553107580096,29.4311561761185
0,186.080978214309,71.0706463934104,28.5257769533706
0,207.103176141909,68.4866136761948,29.1010083953004
0,177.345794361233,69.8182608741733,28.772688856765
0,145.731631972544,68.490010330683,17.5196249025244
1,100.679973480591,64.816446977358,13.5211902941645
1,141.707166213249,66.3910451938343,26.1356873213567
0,88.7786482684267,70.0240675720467,20.1303313089337
1,176.827855356136,65.1486484356916,26.5228860293415
1,141.336650801084,63.4262637797613,22.30435824869
0,270.562579306969,70.9030280329361,35.8345013863276
1,121.910033782878,64.3510528345886,17.2198611597661
1,157.980810479074,64.2076659674943,26.0015282191828
1,167.266282599267,63.3653893614103,35.2402308806463
1,104.845066453471,63.9160496527669,15.7377566638357
0,222.321706041764,69.8593811827624,26.9906120863528
0,178.577506240868,69.53498796041,22.6046029692536
1,179.437124568675,63.2476393050325,35.2406082366149
0,217.451694850476,71.1586252203577,28.3206089288214
1,157.897502481931,66.2300750195688,22.5875358397376
1,143.384823796523,63.5812047446124,24.315558749781
0,245.378791344065,70.5235889269467,34.7865073746214
1,221.891343166657,63.6659671067737,45.6958831012749
0,187.480742100389,69.7350692786727,28.1574026220069
1,202.211259692575,63.4777848612337,35.9448087126003
1,153.244245945579,62.9657168358321,23.3890235924181
0,209.970593002568,69.9495921082217,27.2382996060881
0,158.252450057,71.4368840855429,17.8937490585439
0,124.343425833912,70.0919250873707,18.9604284402565
0,183.505952610671,70.7197799579286,32.6639870074014
0,207.362097987076,71.2083110700491,30.5781603740107
1,179.30441055414,65.149085711082,23.1089736157658
1,224.558766433084,61.9382804279796,41.0319581362957
0,115.256504712002,71.5690468013985,17.0473368283471
0,130.510316495988,70.215560410232,21.134047497597
0,176.797405061596,69.2989206375875,30.4273770205646
0,213.267529835147,69.8028222917914,31.142361303023
1,114.905628311892,65.1163699694923,23.4976531926009
1,113.883246130898,64.2929686113744,17.1645675066925
1,87.6499679432024,64.4633671274181,13.4902996908679
1,115.920169393009,64.863648966377,24.0253284071284
1,114.974567204913,62.7476034504239,14.8537878318764
1,212.896887273189,65.1164807189114,37.1646886240419
0,102.148705998882,68.7667863145693,12.9347150523156
1,253.516112859113,64.9120465215309,43.3858884000837
1,225.123825231374,61.9907977794222,42.488802518525
0,153.064219666893,70.2824243681856,23.4703610271116
1,128.520413134613,63.7909319148115,27.5163143182775
0,138.776262238729,69.6549555021551,22.3524755381852
0,179.799792140192,69.8386714169476,28.2803371709335
0,214.904097629915,68.7344794275439,24.1411410009807
0,181.20205237718,71.6928601967311,24.3834020247713
0,215.591226739098,67.6619877286385,38.5111478049722
1,141.001866852262,64.2762970868046,27.2354671682194
0,263.645908318823,71.104825307561,38.3681039495152
1,182.949150028212,62.6049171032263,40.8030728871093
1,97.429090708161,65.4952394664592,13.6910016383051
0,130.69328779051,70.5094015282597,18.499900008458
0,158.464105175525,69.5708828674555,19.0675127021153
0,155.035508903113,69.9683310388042,25.6724743589037
0,142.592981531991,70.5396839859214,22.1498460226795
0,110.787585763027,69.9158458349839,16.5265731650888
1,173.09338930222,65.8214191170812,28.5424803822767
1,86.4505488447841,64.0024285256476,12.8623436862996
0,239.890761967095,69.5592280530581,35.344130254953
0,119.265978215291,70.0279690960321,19.7967244828526
1,113.889413691842,63.1487026213754,24.9643130491946
0,126.517932381419,68.3110080484127,16.3764738151162
0,204.101445571887,68.896396432729,33.7368958789726
1,144.798884833164,62.0589075063689,24.4333205373402
1,95.7667309354826,64.100507600931,16.8014431270444
1,240.224547862474,62.4054308518247,44.6629694768511
1,63.7635941114696,64.9541695561339,12.1815753190226
0,305.336211602988,70.482544519397,42.4559979944648
0,192.984346737639,70.3018929502655,20.2105182095953
0,255.303905202446,68.5273061181486,39.9618931686586
1,181.607401552091,65.4447505045981,34.3001608069082
1,109.973092271481,63.3538158568149,18.6314522277639
1,194.00634160231,63.9144838323106,37.0909662683254
0,201.437737076086,69.0229222043993,25.5074326955394
0,180.582798465674,69.5975257629046,22.7911621840561
1,160.955533711473,62.903776098987,31.3760102259788
0,256.924134432222,70.1680430527188,39.2737840051721
1,254.110714037018,64.159798559485,44.2837544982884
1,176.691846687559,64.7642522424612,24.9014628037898
0,168.037500876884,68.8102518490369,22.9361592732045
0,145.389018079306,71.0879411255776,18.8303996538571
1,191.937370718812,62.7724720837335,31.5363449651911
0,117.83858869195,69.8725355485361,18.177305883359
0,202.160312185184,69.5970907860595,27.3132796202401
0,182.705721225762,69.8883089017335,26.4686187197164
0,182.762611594329,71.0543411509668,26.1938977727115
1,166.894733368077,63.7972187860891,32.2314651257473
1,171.783032302652,61.4059051640871,30.7064427085804
0,220.48599615487,72.3739642936246,31.6377518071452
0,248.510352777408,70.8079778682404,38.6843905240984
1,150.738330596331,66.1196161790115,24.0936208032452
1,85.8918390406504,63.6713575976662,17.189511197721
1,83.0689817639186,64.9223125094717,23.7003805539517
1,234.279776094827,63.6880856018774,38.300896172442
0,164.658043731519,70.472019637854,26.0731967403938
1,123.700202045629,63.888839490888,22.2655652159187
0,194.816241846981,71.7641708725021,19.6765671380739
1,160.163784614152,65.3258985002003,24.4783124307045
1,207.308011445437,63.8675453124443,40.9218897548714
1,197.155768995079,64.4203669345725,30.8723544769309
0,186.469193438628,68.1458289734781,27.6489053925861
0,189.459132411183,72.1573840738821,26.6070082949696
1,142.978660389909,62.8205009913368,28.1210756173369
0,147.311674385119,71.3797506927986,21.1044625008091
1,153.960242738911,62.0490131084828,29.5273873772244
0,195.43102210897,69.5388691166515,27.3144690506029
0,182.136917960381,71.3238439264398,27.1903611444347
0,198.776726633779,68.592578592323,29.8769541977056
1,163.505676948152,66.084739872643,26.0357909159634
1,298.643706429261,63.035631369593,49.9457553479656
1,172.54389343982,64.0345309150526,31.4630587912265
0,136.409877003243,70.0129814459482,23.8199137358917
0,156.596132319219,68.2236861374921,23.3010433385092
1,208.79076775462,65.1431504968492,35.5143805013756
0,137.096377764294,70.0802706485336,24.3446481184785
0,129.426088900129,72.280657527115,18.3747007378637
1,74.274226625179,64.4447382745028,15.0353819455521
0,202.634460853152,70.5220351501867,30.0170881081517
0,214.321825574652,70.4003158725006,29.8874695228829
1,192.908103566308,66.3476079093536,32.2584440943408
1,228.620854500453,63.4313662574052,42.6840816859734
1,210.375999024221,64.5692566586053,37.9447808865243
1,179.435911085752,64.3819661111771,33.0602098503172
0,117.409325308458,69.2234291602734,14.5024389177136
1,182.41103701931,62.7049899452331,33.9355281431746
1,203.47988671651,63.2584919549138,37.5204178327441
0,190.002788085587,71.4737567491596,25.3217308266332
0,226.344853153489,69.4399737156494,33.5233495950323
0,222.589890902434,69.8041346249228,36.4317578682511
0,165.165379804689,69.6440776108568,22.4106185675781
0,68.8406995282559,71.7450946171551,5.77418479984686
0,169.645056173837,71.2370819569426,30.7847744322313
0,155.919499755777,70.6423522021619,16.7047401355927
1,90.7360310246687,63.2269874179504,19.1684922908993
1,129.332549045773,64.0539291475186,18.3260568432568
1,270.592816172613,64.9245876887043,42.6841137129961
1,83.5796964460203,64.9524946179621,12.1478319994291
0,164.248519156214,70.1513718455747,25.7989083147526
0,253.317671066822,70.3468488698433,38.6386293771647
1,153.680854660797,64.1727364029463,28.0934588115538
0,157.014324450355,68.8803538939158,20.734140892711
0,206.392325467627,69.3652460578582,23.9792776234144
0,111.494202316231,68.9108238730337,20.7131053469737
0,166.482930835368,70.6111467814138,24.2753532258621
0,196.078954956797,68.8519227532463,24.3057452069494
0,188.969772710702,69.9331727489761,23.6052379884749
1,137.618449969569,64.5913385137359,22.4576832695517
0,225.222111583584,72.2853548610739,28.9068631523314
1,182.388368450981,63.7064901706958,32.9592384420016
1,194.637398912776,62.7772218183257,32.0005614659566
0,129.300514652798,71.2645289004747,19.9275566086865
0,240.161651917579,69.8186853075741,38.8814011237692
1,118.056664598864,62.9409899820135,23.3810189636042
0,216.817316213248,71.3709487198055,24.6551262306011
1,145.408258321981,61.984543735427,33.049061746087
0,243.051732497984,70.4263869882811,34.0973166238802
0,206.618968645783,70.1595217954088,27.8545549592507
1,192.589017109588,64.2862253411972,31.0177855682156
0,149.82544381617,70.6725752034169,24.2616330897358
1,220.56811484463,65.2368089781226,40.8106567473242
1,124.480277130398,64.5033747201846,19.1445918156202
0,187.323782514702,68.368469421398,30.7066715221306
1,188.91823370292,63.8177141395667,31.0396845442575
0,205.663824503803,70.9566216581307,37.3260743096447
1,109.730019874275,64.8518479510334,20.5994480506008
1,215.318373559398,62.2321679786025,35.6294691760582
0,213.143593781197,72.1672182939803,30.8807059034503
0,175.736344182125,70.2524439782013,24.1665093189448
1,154.740821901368,65.6143755863151,29.2727470729782
0,177.19508538107,72.2117060867483,23.2845030397654
0,298.750551326105,71.5887736971531,41.4227712638839
0,196.761180419148,69.6666360794157,28.7485841986305
1,253.133586570816,63.2124651301131,45.9106521269818
1,240.074663720724,62.8720236224641,39.6313406812823
1,164.6316514187,63.3238078139289,24.5024399342592
1,166.509537612183,64.5682660876933,22.1936825365691
0,221.502067308187,70.9523574338731,29.3373652844834
0,204.16222779287,70.6193650948094,25.6925600689398
1,118.709202415993,62.1881056599547,17.4121980707494
1,198.337621624252,64.517112021942,32.704357500573
1,208.891644296539,64.7445489713513,36.3117805504737
0,156.821326172792,69.2716083293631,25.4673594942748
0,198.480814800292,70.7216889940503,27.3229061442721
0,186.893041287993,68.9123688511493,29.5324575810838
0,238.944628933101,66.9858889916771,39.0510178791935
1,223.989134346618,61.7183790961344,40.3053679458427
0,151.575863291054,70.1395686581336,22.7520415433206
1,126.675093394509,65.1534447358274,21.8197919226963
0,127.762670671091,70.2243328725526,18.8195469472442
0,103.230724360107,68.0505303437003,11.6358210684339
1,165.335270523047,64.3000680201346,28.8574071385879
0,160.442157184598,67.8386131085015,26.9825393586014
1,161.127019268404,63.6313746155882,23.8550690173578
1,172.292929126265,64.5920102946383,26.5099947477707
0,186.189034698039,69.7185611350048,29.0536869549102
0,245.230412782214,69.8662612225527,34.6555120531199
0,129.918292592456,67.8670414255339,23.0655220874876
0,177.312153785065,69.2585968659445,21.7790176408814
1,210.348913935586,63.6536706541056,38.9965517458292
0,161.996528773641,67.3873991055522,23.8878673209777
0,146.686362339892,70.5828789302163,16.0190194771053
1,178.608827925907,64.9330193254995,33.8348712304028
1,149.498964880804,64.6874021838371,19.1914212269094
0,136.913016302503,69.5884408111745,20.0407646810084
1,181.836533114139,63.6810501011679,33.7803685326276
0,200.28946768823,69.0752283047142,30.5021894048105
1,157.148041547476,65.9330201538606,26.3163671856526
1,184.234498244647,63.4260260010067,33.6299631486458
0,190.613472358591,68.3399934344874,27.4811561712613
1,164.657757988021,63.9850525926577,29.0875541337486
1,155.977660582782,64.5554024931889,25.3889304659807
1,171.094883087212,63.3963995152348,30.9669499895645
1,212.260876554981,63.3245317438635,33.316585275282
0,144.054236990316,69.8134869510542,24.0388702183376
0,198.541759600974,70.543073526111,32.5809413995932
0,186.434629170289,71.1397588574557,25.9275890901363
0,233.680384667522,70.6403124189975,33.9954493203142
0,158.181326000982,71.9052655503129,23.0229564363611
0,137.506856126525,70.3081748388071,21.256649915458
1,120.152774573092,64.8087009094696,16.9773092519024
0,183.12104233267,70.9276485563635,25.9092877232695
0,121.694125208482,70.0252820754808,14.5238626830672
0,213.006740039406,70.8341379138788,25.5298681444786
1,141.639619888626,62.7267409609471,26.2291778880546
0,166.509092681561,69.8778110388968,25.4848446864285
0,139.885262406288,69.7359137114785,21.9273638838044
1,241.833755364384,63.1468077586742,35.1100209119175
1,143.722571784168,64.8559014718886,25.1542412001247
1,111.806863570645,63.7453493215993,17.5152525001084
1,94.4522657357339,65.8811744006773,14.7501418553318
1,133.497912357494,64.7866739167467,20.9519683439461
1,180.663389126733,64.2571868497874,25.4394395099315
1,97.3088838782731,64.6684437126214,15.1354957075743
0,206.51923918095,69.1607378610053,31.3994597131888
1,189.757505820024,63.9925447304703,28.740499699731
0,186.32657049734,70.1403476654798,27.1346177586497
1,181.735886231019,63.3823066929813,30.643766127724
1,153.470941342505,62.8590084427149,31.6022065397119
0,133.871241410139,69.4474150662612,19.0159296545411
0,196.621977974722,68.8192906915951,29.6385572518664
0,187.447758946265,71.2337319370797,24.4120010864611
1,144.540079328966,64.6998719069122,27.4252937842653
0,132.666446483621,70.612553771666,13.6850162906831
0,185.541288775627,69.4544038570513,25.4711048695885
0,131.746936668546,70.0288114731991,20.9892019214216
0,176.027570050592,69.2512870432092,23.9593074197286
0,149.867443516719,69.6129461294279,22.8239078188165
1,200.288575335897,64.4867734071705,38.7202305051785
1,197.075719771017,63.4570230760398,33.9419978675307
1,126.960227259878,65.0051262931176,18.2765076027891
1,121.629800328111,63.7432399853568,21.4555118015981
0,118.30157698599,70.3637466842145,13.5892932475217
1,103.53431784296,63.8442437529739,16.9971248729025
1,150.458920385871,62.5488999638767,21.4206955018938
1,162.943962877709,61.3644849073028,29.4049495869391
0,183.376143229956,69.7515264862822,23.9003324435947
0,198.57085428121,70.3382422150761,25.525082546205
0,171.905289468219,70.9748500630581,25.0710076786017
0,240.329854920011,69.8440899534709,35.7945318179412
1,134.779156374505,63.6956831783903,26.8000135157806
0,162.707400709051,69.3628577554577,25.2870361958483
0,192.781086491329,68.7489689800681,23.6794208558662
0,190.674271921816,71.2427518303388,26.7909062581008
1,205.511141033925,65.1289921928601,35.1777277628425
1,129.570472086428,63.8357608653749,28.1793899642683
1,176.424215885194,64.0198816346186,28.1300189530958
0,186.391543236712,70.4798904016004,29.6235964753068
1,103.390750824402,63.8014695580942,12.2754938775294
1,269.695062986221,64.6228157840019,44.1452377663654
0,124.404618292408,69.5409521518916,15.5997120181104
1,144.566172043318,64.6553265776437,20.4414161689851
0,168.529068944462,68.7482720203427,24.6637315345453
0,247.949573121756,71.0781027591997,35.9766780747243
0,181.061646860562,70.7934880262009,21.9174860380074
1,74.4981747499732,65.0704096321668,14.6298584997214
0,161.443874039626,70.1772890651511,24.7134269356132
0,151.477882918993,69.4888173797553,16.0416907890833
1,216.560417709401,64.8485165368938,33.4181080072404
1,120.013404690737,64.0787214081051,18.6408788774619
1,158.461227054949,65.8994533048656,25.5229649602927
0,171.958271677758,70.1292989582969,20.9604817995536
1,173.453924179018,64.6136880813474,32.4265808983641
0,180.861569219697,70.6843934349405,26.7295834207869
1,141.948456060747,65.1802702796864,22.6705257249781
0,117.671336118853,69.8366567633601,17.9980886100035
0,104.929935803095,71.7031904017045,14.2486544858302
1,196.253200272503,63.4784696861428,34.0142820916856
0,163.457554923344,71.6187413803483,27.7234158642554
0,160.420341320932,70.4648456756388,20.3685839315329
0,217.360346262817,69.3275007834558,29.7858682580626
1,214.947066654201,65.5577809993618,36.0661558795404
1,187.761135289148,64.1955267960897,29.0578952320736
1,219.779683846283,62.8968810941586,40.2951410349993
1,176.45435642108,64.1878861237405,22.6120428893694
1,147.779666204445,64.0478775789197,24.6505267204237
0,154.793758233074,70.8920653902496,22.8433335922518
0,222.006097332644,70.101917415087,31.9257305589288
0,178.483120722866,70.5084749175048,20.9884970176753
1,93.429065267524,63.1461621695584,19.0025993930967
0,218.832023645907,68.0403779509111,30.6050963825382
1,208.703151084252,60.9305268150747,37.6788285658041
1,190.171964266545,65.0901833741655,35.5286189137273
1,149.517032598553,63.5713258326463,32.405213152222
1,138.466386945264,62.9925383287186,20.0428495106044
0,179.883281614534,69.5483231919395,17.6044755533417
0,119.486637915761,69.3398235691148,16.2720759655607
1,165.452092732996,63.6572037154221,27.6986897231428
1,135.490997453135,63.8094540235912,27.3510178595536
1,102.891955556695,64.5155579192193,16.6681631836353
1,166.08014037766,64.214096417191,29.3759802929056
0,129.97074575861,68.6968834760945,22.3635038511222
1,223.135757651188,63.3689777215674,36.1161234390514
0,91.7403532007373,70.8450959872937,11.9211782907612
0,249.920780396536,69.4794154712356,30.9435544920247
0,231.501701178094,71.6819347764038,30.920680668518
1,169.787114248658,61.5925329080636,31.774358187191
0,186.417814433051,72.1254869198698,26.7242382041772
1,145.321097433152,65.5840250916543,29.5064953080185
1,148.623946398633,63.3331677158369,26.0520394522706
0,120.565827351426,70.7442624718181,22.5126217170562
0,240.45033056984,71.6904946451744,31.3000654499619
0,221.309147373611,70.0381768146071,39.287655859429
0,153.731948310243,69.3077649342116,29.4059099062477
1,120.707016307493,65.5839982486117,19.2713151929625
0,182.539922585854,69.2525929991821,27.9151876285377
0,188.63405891623,70.1544890965767,26.9169455831438
1,155.92860692616,63.4153061537361,28.7906007835592
1,128.672935545426,63.8338206625114,21.5912566157034
0,174.559624558666,69.6764980359016,26.1067949442529
1,238.83942584994,64.781490403359,36.4619787038474
1,169.770943608869,64.8529372810982,25.6247388329368
0,168.973156248314,69.5879357368904,28.6517202901192
1,110.793087645515,66.0050389636373,15.8931384125323
0,113.949507772196,70.5828150713728,16.3591355076081
1,162.945539133359,62.5221401082467,32.3526409127008
0,141.64192866262,68.245653365233,20.3579173481298
0,163.892988282209,69.5939420379853,27.874621751724
0,200.146964336357,68.71663579112,25.7469958466441
1,191.773678545029,62.6870763577498,38.1412419936856
1,104.673452392947,64.0151862399128,19.4410946417391
0,193.641780034444,71.1138322127888,26.325103370532
1,195.548767136581,62.8433331109824,36.8673384505825
1,220.615809202064,62.0497309969093,37.3336501546387
0,209.770913722342,69.6869825746359,26.7127349741327
1,156.595267899384,62.9685299078846,28.412231873143
1,200.629318527532,63.9046754566965,37.6428034302471
1,129.95053989601,64.8821933605367,17.9700894633354
1,133.653693628227,63.5488294949005,25.603862665819
1,195.331294542392,64.246642981514,31.8813762486474
1,186.515373579521,63.8313356150294,26.5841714182228
1,112.225262804041,65.0016530527741,17.2350716900732
0,185.140274186822,69.3369205869736,24.5308775560587
0,211.15396637533,71.8708993662189,33.2617240422172
1,193.411558828236,61.8447617091664,37.58157546102
0,220.973475823084,72.0685892772565,28.4413331972747
1,189.790562781587,62.5366014974953,33.935087800829
1,116.198227320761,61.7423522431026,21.5687359975413
1,101.577437447629,62.5459304223217,14.1309789226198
